"","DAP","Comment","Outcome","UNKDAP2_N_masked","CDM_table","variable","coding_system","code.DAP_UNIQUE_CODELIST","code.CDM_CODELIST","length_str"
"10318",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1498241000033111",16
"10319",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1498341000033118",16
"10320",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1498441000033112",16
"10321",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"3201341000033115",16
"10322",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"3201441000033114",16
"10323",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4424941000033113",16
"10324",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4425041000033113",16
"10325",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"6515441000033113",16
"10326",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"6515541000033114",16
"10327",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"6528441000033113",16
"10328",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"6528541000033114",16
"10329",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"10943641000033117",17
"10330",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"10943741000033114",17
"10331",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"10943841000033116",17
"10332",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"10943941000033112",17
"10333",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"10944041000033114",17
"10334",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"10944141000033113",17
"10335",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"75941000033114",14
"10336",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"76041000033116",14
"10337",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"76141000033117",14
"10338",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"775441000033117",15
"10339",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"775541000033116",15
"10340",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"775641000033115",15
"10341",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4954341000033111",16
"10342",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"5970641000033117",16
"10343",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"6435741000033117",16
"10344",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8554141000033116",16
"10345",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8554241000033111",16
"10346",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8554341000033118",16
"10347",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"59141000033113",14
"10348",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"59241000033118",14
"10349",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"59341000033111",14
"10350",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"59441000033117",14
"10351",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"211541000033119",15
"10352",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"211641000033118",15
"10353",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"211741000033110",15
"10354",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"211841000033117",15
"10355",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"3227241000033111",16
"10356",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"3227341000033118",16
"10357",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1849541000033118",16
"10358",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1849641000033117",16
"10359",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1849741000033114",16
"10360",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1849841000033116",16
"10361",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2272641000033119",16
"10362",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2272741000033111",16
"10363",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"9209341000033116",16
"10364",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"9209541000033111",16
"10365",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2944541000033111",16
"10366",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2944641000033112",16
"10367",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2944741000033115",16
"10368",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2944841000033113",16
"10369",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2944941000033117",16
"10370",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2945041000033117",16
"10371",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4273241000033118",16
"10372",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"7754841000033119",16
"10373",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"7754941000033110",16
"10374",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"7755041000033110",16
"10375",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"7755141000033114",16
"10376",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"7755241000033119",16
"10377",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"7755341000033112",16
"10378",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4213641000033112",16
"10379",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4213741000033115",16
"10380",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4213841000033113",16
"10381",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4213941000033117",16
"10382",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1583541000033113",16
"10383",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1667041000033119",16
"10384",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4519641000033119",16
"10385",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4519741000033111",16
"10386",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"5242341000033112",16
"10387",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"6122841000033118",16
"10388",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8031441000033112",16
"10389",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8300741000033118",16
"10390",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8301241000033117",16
"10391",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"13283841000033111",17
"10392",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1770041000033119",16
"10393",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1770141000033115",16
"10394",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"447141000033112",15
"10395",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"454141000033119",15
"10396",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"469641000033119",15
"10397",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"469741000033111",15
"10398",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1052141000033119",16
"10399",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1054941000033114",16
"10400",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1065441000033113",16
"10401",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1065541000033114",16
"10402",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1571541000033117",16
"10403",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1728341000033118",16
"10404",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"3160741000033110",16
"10405",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"5020341000033117",16
"10406",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"5052341000033115",16
"10407",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"5401541000033119",16
"10408",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"5889941000033115",16
"10409",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"5992041000033118",16
"10410",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8619141000033116",16
"10411",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"9165341000033117",16
"10412",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"10333041000033118",17
"10413",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11072641000033113",17
"10414",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"12195441000033115",17
"10415",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8534941000033115",16
"10416",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8535041000033115",16
"10417",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8535141000033116",16
"10418",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"8535241000033111",16
"10419",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11799141000033118",17
"10420",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11799241000033113",17
"10421",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11802341000033113",17
"10422",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11802541000033118",17
"10423",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11802641000033117",17
"10424",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11802741000033114",17
"10425",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"3030041000033113",16
"10426",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4023641000033112",16
"10427",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4023741000033115",16
"10428",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"12443741000033115",17
"10429",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"13127941000033115",17
"10430",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"13128541000033110",17
"10431",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1941000033118",13
"10432",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1159041000033118",16
"10433",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"1843841000033119",16
"10434",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2677141000033112",16
"10435",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"13779541000033111",17
"10436",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4956441000033110",16
"10437",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4956541000033111",16
"10438",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4956641000033112",16
"10439",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"4956741000033115",16
"10440",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2759441000033119",16
"10441",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"2759541000033118",16
"10442",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"3866741000033119",16
"10443",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"3866841000033112",16
"10444",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"6059341000033111",16
"10445",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"6059441000033117",16
"10446",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11422441000033119",17
"10447",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11422741000033114",17
"10448",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"12371041000033112",17
"10449",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"12371141000033111",17
"10450",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11734641000033115",17
"10451",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11734741000033112",17
"10452",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11734841000033119",17
"10453",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11734941000033110",17
"10454",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11735041000033110",17
"10455",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11735141000033114",17
"10456",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11735241000033119",17
"10457",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11735341000033112",17
"10458",NA,"CODELIST","DP_COVCARDIOCEREBROVAS",NA,NA,NA,"PRODCODEID",NA,"11735541000033117",17
"10459",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"720541000033111",15
"10460",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"721041000033110",15
"10461",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"722841000033112",15
"10462",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"723241000033118",15
"10463",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"724041000033112",15
"10464",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"724341000033114",15
"10465",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"724541000033119",15
"10466",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"725341000033110",15
"10467",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"725841000033118",15
"10468",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"727041000033119",15
"10469",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"727341000033117",15
"10470",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"734941000033111",15
"10471",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"735441000033119",15
"10472",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"735841000033116",15
"10473",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"735941000033112",15
"10474",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"736041000033119",15
"10475",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"736141000033115",15
"10476",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"757641000033112",15
"10477",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"762441000033118",15
"10478",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"763341000033116",15
"10479",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"779141000033111",15
"10480",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"915641000033117",15
"10481",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1119741000033114",16
"10482",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1615941000033113",16
"10483",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1616041000033115",16
"10484",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1616241000033111",16
"10485",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1616341000033118",16
"10486",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1714041000033116",16
"10487",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1736841000033114",16
"10488",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1736941000033118",16
"10489",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1737041000033117",16
"10490",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1739941000033110",16
"10491",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1749441000033116",16
"10492",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1818141000033110",16
"10493",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1818241000033115",16
"10494",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1818341000033113",16
"10495",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1818441000033119",16
"10496",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1818541000033118",16
"10497",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1821441000033116",16
"10498",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1821541000033115",16
"10499",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1821641000033119",16
"10500",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1821741000033111",16
"10501",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1861941000033119",16
"10502",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1862041000033113",16
"10503",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1862241000033117",16
"10504",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1862341000033110",16
"10505",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"1862441000033116",16
"10506",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2018841000033116",16
"10507",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2018941000033112",16
"10508",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2034441000033116",16
"10509",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2034641000033119",16
"10510",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2035241000033118",16
"10511",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2035441000033117",16
"10512",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2035541000033116",16
"10513",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2035641000033115",16
"10514",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2158441000033118",16
"10515",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2158541000033117",16
"10516",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2158641000033116",16
"10517",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2158741000033113",16
"10518",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2182141000033117",16
"10519",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2182241000033112",16
"10520",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2182341000033119",16
"10521",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2182441000033113",16
"10522",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2266841000033110",16
"10523",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2266941000033119",16
"10524",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2267041000033118",16
"10525",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2267141000033119",16
"10526",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2267241000033114",16
"10527",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2644641000033113",16
"10528",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2644741000033116",16
"10529",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2724741000033111",16
"10530",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2724841000033118",16
"10531",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2780741000033111",16
"10532",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2780841000033118",16
"10533",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2780941000033114",16
"10534",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2796641000033115",16
"10535",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2796741000033112",16
"10536",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2798841000033115",16
"10537",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2798941000033111",16
"10538",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2799041000033119",16
"10539",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2916941000033119",16
"10540",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2917041000033118",16
"10541",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2917141000033119",16
"10542",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2917241000033114",16
"10543",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2917341000033116",16
"10544",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2952841000033116",16
"10545",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2952941000033112",16
"10546",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2953041000033119",16
"10547",NA,"CODELIST","DP_COVDIAB",NA,NA,NA,"PRODCODEID",NA,"2953141000033115",16
